user_id,passenger_name,source,destination,booking_time,travel_time,seat_type,payment_method,payment_status,booking_count_last_24hrs,used_flag,ticket_status,device_id,ip_address,travel_distance,otp_attempts,failed_payments_count,is_fraud
1472,User_1472,Jaipur,Lucknow,2026-02-25 17:35,2026-02-25 20:35,First Class,Credit Card,SUCCESS,8,0,active,DEV0004,192.168.5.7,796,2,0,1
6102,User_6102,Jaipur,Ahmedabad,2026-01-20 13:04,2026-01-20 15:04,Sleeper,Wallet,SUCCESS,7,0,active,DEV0174,192.168.7.8,982,2,2,1
5066,User_5066,Delhi,Mumbai,2026-04-13 04:33,2026-04-18 09:33,General,Debit Card,SUCCESS,3,0,cancelled,DEV0146,192.168.16.11,1400,0,0,0
1200,User_1200,Ahmedabad,Bangalore,2026-02-17 11:27,2026-03-06 22:27,Sleeper,Credit Card,SUCCESS,1,0,active,DEV0199,192.168.10.9,308,1,0,0
6535,User_6535,Hyderabad,Kolkata,2026-03-10 22:45,2026-03-10 23:45,General,UPI,SUCCESS,2,1,active,DEV0040,192.168.9.4,1369,1,1,1
2713,User_2713,Delhi,Pune,2026-05-16 09:57,2026-05-16 09:57,Sleeper,Debit Card,SUCCESS,2,1,cancelled,DEV0102,192.168.6.10,1080,2,2,1
9471,User_9471,Delhi,Jaipur,2026-03-24 01:30,2026-03-24 01:30,AC,Wallet,SUCCESS,3,0,active,DEV0004,192.168.4.8,280,2,2,1
4995,User_4995,Lucknow,Bangalore,2026-02-24 09:44,2026-03-12 21:44,General,Debit Card,SUCCESS,1,0,active,DEV0186,192.168.19.7,1026,1,0,0
3600,User_3600,Mumbai,Kolkata,2026-02-14 07:07,2026-02-14 11:07,AC,UPI,SUCCESS,1,1,active,DEV0181,192.168.12.7,1124,2,2,1
2889,User_2889,Chennai,Kolkata,2026-04-22 21:56,2026-04-23 01:56,First Class,Debit Card,FAILED,2,0,active,DEV0042,192.168.12.14,1691,0,3,1
5781,User_5781,Mumbai,Lucknow,2026-03-17 12:08,2026-04-11 18:08,Sleeper,Net Banking,SUCCESS,3,0,active,DEV0046,192.168.7.12,1096,0,0,0
2584,User_2584,Pune,Ahmedabad,2026-03-23 13:09,2026-04-03 00:09,General,Credit Card,SUCCESS,2,0,cancelled,DEV0030,192.168.15.1,1496,0,0,0
4545,User_4545,Hyderabad,Bangalore,2026-03-23 08:22,2026-04-11 11:22,AC,Net Banking,SUCCESS,1,0,active,DEV0128,192.168.11.7,496,1,0,0
3898,User_3898,Kolkata,Delhi,2026-02-16 14:08,2026-02-16 18:08,AC,UPI,SUCCESS,6,0,active,DEV0218,192.168.10.6,1500,5,2,1
2924,User_2924,Hyderabad,Mumbai,2026-02-01 17:19,2026-02-25 22:19,AC,Credit Card,SUCCESS,2,0,active,DEV0155,192.168.16.13,1639,0,0,0
9565,User_9565,Delhi,Kolkata,2026-04-11 07:33,2026-04-18 17:33,Business,UPI,SUCCESS,1,0,active,DEV0190,192.168.19.4,1500,1,0,0
2415,User_2415,Kolkata,Mumbai,2026-03-20 04:57,2026-03-20 08:57,First Class,Debit Card,SUCCESS,3,1,active,DEV0040,192.168.10.1,996,2,2,1
4566,User_4566,Ahmedabad,Jaipur,2026-01-30 00:12,2026-02-01 01:12,General,Debit Card,SUCCESS,1,0,cancelled,DEV0184,192.168.15.5,1771,0,0,0
1091,User_1091,Pune,Mumbai,2026-04-10 04:49,2026-04-10 09:49,First Class,Debit Card,SUCCESS,4,0,active,DEV0064,192.168.19.6,150,5,1,1
4084,User_4084,Mumbai,Jaipur,2026-04-26 02:48,2026-04-26 06:48,General,Debit Card,SUCCESS,5,0,active,DEV0068,192.168.13.14,611,6,1,1
5422,User_5422,Delhi,Lucknow,2026-02-03 19:54,2026-02-10 00:54,Sleeper,Debit Card,SUCCESS,3,0,completed,DEV0227,192.168.7.3,500,0,0,0
1241,User_1241,Hyderabad,Kolkata,2026-02-18 07:29,2026-03-11 11:29,Sleeper,Credit Card,SUCCESS,3,0,cancelled,DEV0241,192.168.6.11,1428,1,0,0
8359,User_8359,Jaipur,Pune,2026-01-28 08:51,2026-02-18 18:51,First Class,Credit Card,SUCCESS,2,0,active,DEV0069,192.168.13.4,894,1,0,0
6745,User_6745,Delhi,Mumbai,2026-03-31 13:53,2026-03-31 13:53,Sleeper,Credit Card,SUCCESS,6,0,active,DEV0029,192.168.10.13,1400,5,2,1
7211,User_7211,Ahmedabad,Bangalore,2026-03-16 23:45,2026-03-21 01:45,Sleeper,Net Banking,SUCCESS,2,0,active,DEV0231,192.168.13.14,1398,0,0,0
1931,User_1931,Kolkata,Ahmedabad,2026-02-27 20:12,2026-03-04 22:12,Business,Wallet,SUCCESS,3,0,completed,DEV0142,192.168.11.3,1636,1,0,0
2341,User_2341,Bangalore,Delhi,2026-05-06 17:42,2026-05-18 19:42,General,Net Banking,SUCCESS,3,0,active,DEV0233,192.168.7.8,2150,1,0,0
2926,User_2926,Hyderabad,Lucknow,2026-03-18 20:20,2026-03-18 22:20,AC,UPI,SUCCESS,2,1,active,DEV0034,192.168.15.13,1798,0,2,1
5703,User_5703,Ahmedabad,Lucknow,2026-02-14 12:11,2026-02-14 13:11,Business,Credit Card,SUCCESS,4,0,active,DEV0007,192.168.5.5,478,1,2,1
8690,User_8690,Kolkata,Delhi,2026-02-24 00:33,2026-03-07 01:33,AC,UPI,SUCCESS,3,0,active,DEV0034,192.168.8.11,1500,0,0,0
6003,User_6003,Pune,Kolkata,2026-05-07 07:24,2026-05-27 15:24,Sleeper,Net Banking,SUCCESS,1,0,active,DEV0063,192.168.16.5,1489,1,0,0
5871,User_5871,Chennai,Lucknow,2026-01-29 11:25,2026-02-10 21:25,First Class,Debit Card,SUCCESS,2,0,active,DEV0191,192.168.15.11,740,0,0,0
4457,User_4457,Pune,Ahmedabad,2026-01-17 14:36,2026-01-19 02:36,AC,Credit Card,SUCCESS,1,0,cancelled,DEV0079,192.168.8.5,1484,0,0,0
2824,User_2824,Mumbai,Chennai,2026-03-09 06:53,2026-03-12 13:53,General,Debit Card,SUCCESS,3,0,active,DEV0177,192.168.7.3,1330,1,0,0
3803,User_3803,Pune,Hyderabad,2026-04-08 18:59,2026-04-12 18:59,Sleeper,Net Banking,SUCCESS,3,0,active,DEV0154,192.168.7.13,736,1,0,0
8133,User_8133,Lucknow,Mumbai,2026-05-09 02:47,2026-05-09 07:47,Sleeper,Net Banking,SUCCESS,2,1,active,DEV0248,192.168.6.14,486,0,0,1
9216,User_9216,Hyderabad,Jaipur,2026-03-01 06:04,2026-03-01 08:04,AC,Wallet,FAILED,2,0,active,DEV0042,192.168.13.11,1753,1,7,1
6272,User_6272,Mumbai,Kolkata,2026-03-30 01:13,2026-03-30 02:13,First Class,Net Banking,SUCCESS,1,1,active,DEV0214,192.168.8.14,1144,2,2,1
4139,User_4139,Lucknow,Chennai,2026-03-16 19:49,2026-03-30 06:49,AC,Wallet,SUCCESS,3,0,completed,DEV0215,192.168.16.3,1587,0,0,0
6590,User_6590,Jaipur,Mumbai,2026-02-21 23:09,2026-02-26 08:09,Business,Credit Card,SUCCESS,3,0,cancelled,DEV0170,192.168.5.13,1128,1,0,0
3754,User_3754,Mumbai,Delhi,2026-04-29 23:33,2026-04-30 03:33,Sleeper,UPI,SUCCESS,20,0,active,DEV0150,192.168.7.1,1400,2,1,1
5649,User_5649,Ahmedabad,Chennai,2026-01-23 17:11,2026-02-04 05:11,Business,Debit Card,SUCCESS,1,0,completed,DEV0158,192.168.15.10,481,1,0,0
1174,User_1174,Ahmedabad,Bangalore,2026-01-16 13:49,2026-01-16 18:49,Business,Wallet,SUCCESS,4,1,cancelled,DEV0153,192.168.10.10,753,0,2,1
5530,User_5530,Lucknow,Ahmedabad,2026-04-05 17:15,2026-04-16 04:15,Business,UPI,SUCCESS,2,0,active,DEV0194,192.168.9.8,1700,0,0,0
4388,User_4388,Pune,Bangalore,2026-02-14 14:20,2026-03-10 22:20,AC,Wallet,SUCCESS,3,0,cancelled,DEV0209,192.168.15.5,715,1,0,0
1467,User_1467,Bangalore,Pune,2026-03-23 04:56,2026-03-23 07:56,AC,Wallet,SUCCESS,2,1,active,DEV0185,192.168.15.5,201,1,2,1
8486,User_8486,Pune,Chennai,2026-03-13 22:14,2026-04-01 23:14,General,Debit Card,SUCCESS,1,0,cancelled,DEV0032,192.168.7.7,1348,0,0,0
4608,User_4608,Mumbai,Pune,2026-04-29 00:01,2026-05-16 01:01,General,Wallet,SUCCESS,3,0,active,DEV0127,192.168.15.1,150,0,0,0
4492,User_4492,Lucknow,Mumbai,2026-03-20 15:12,2026-03-26 18:12,AC,Wallet,SUCCESS,3,0,active,DEV0049,192.168.9.2,522,1,0,0
5386,User_5386,Kolkata,Lucknow,2026-01-16 14:11,2026-01-21 18:11,General,Net Banking,SUCCESS,2,0,active,DEV0024,192.168.16.2,1350,0,0,0
1601,User_1601,Pune,Ahmedabad,2026-01-27 18:30,2026-02-19 22:30,Business,Credit Card,SUCCESS,1,0,cancelled,DEV0099,192.168.17.6,789,1,0,0
3037,User_3037,Delhi,Chennai,2026-02-26 08:36,2026-03-22 19:36,General,UPI,SUCCESS,1,0,completed,DEV0048,192.168.14.12,848,0,0,0
9963,User_9963,Chennai,Hyderabad,2026-04-03 05:08,2026-04-03 05:08,AC,Debit Card,SUCCESS,13,0,active,DEV0148,192.168.12.7,630,1,0,1
6529,User_6529,Bangalore,Hyderabad,2026-04-18 09:08,2026-05-02 19:08,General,Net Banking,SUCCESS,1,0,active,DEV0083,192.168.18.5,1734,0,0,0
6153,User_6153,Lucknow,Hyderabad,2026-03-17 04:44,2026-04-02 07:44,Business,UPI,SUCCESS,1,0,cancelled,DEV0156,192.168.18.3,795,0,0,0
7547,User_7547,Mumbai,Lucknow,2026-05-12 08:07,2026-05-14 09:07,Business,Debit Card,SUCCESS,2,0,active,DEV0104,192.168.12.6,558,0,0,0
7797,User_7797,Kolkata,Delhi,2026-03-29 03:14,2026-04-12 06:14,General,UPI,SUCCESS,3,0,cancelled,DEV0140,192.168.11.3,1500,1,0,0
2098,User_2098,Delhi,Pune,2026-05-07 18:46,2026-05-07 21:46,AC,Net Banking,FAILED,3,0,active,DEV0160,192.168.8.12,1653,2,5,1
5050,User_5050,Pune,Delhi,2026-01-24 11:33,2026-02-09 23:33,Business,UPI,SUCCESS,1,0,active,DEV0214,192.168.17.11,1251,0,0,0
7455,User_7455,Hyderabad,Delhi,2026-05-01 22:16,2026-05-09 05:16,Business,Net Banking,SUCCESS,2,0,active,DEV0164,192.168.13.7,384,1,0,0
4335,User_4335,Pune,Delhi,2026-02-25 22:23,2026-03-07 00:23,First Class,Debit Card,SUCCESS,1,0,active,DEV0167,192.168.11.14,949,0,0,0
1009,User_1009,Lucknow,Chennai,2026-04-01 03:55,2026-04-23 15:55,First Class,UPI,SUCCESS,3,0,active,DEV0192,192.168.9.8,1097,1,0,0
8541,User_8541,Delhi,Ahmedabad,2026-03-23 08:23,2026-04-13 18:23,Sleeper,Net Banking,SUCCESS,1,0,active,DEV0120,192.168.11.6,1439,1,0,0
6193,User_6193,Chennai,Jaipur,2026-04-03 10:15,2026-04-03 13:15,Sleeper,Net Banking,SUCCESS,6,0,active,DEV0026,192.168.12.3,417,6,1,1
8491,User_8491,Kolkata,Pune,2026-02-02 08:30,2026-02-13 15:30,Business,Net Banking,SUCCESS,2,0,cancelled,DEV0135,192.168.15.12,422,0,0,0
8062,User_8062,Ahmedabad,Hyderabad,2026-02-07 09:19,2026-03-02 18:19,General,Credit Card,SUCCESS,3,0,active,DEV0055,192.168.12.9,828,1,0,0
7669,User_7669,Chennai,Ahmedabad,2026-03-01 15:55,2026-03-10 00:55,General,Debit Card,SUCCESS,3,0,active,DEV0190,192.168.12.3,1362,0,0,0
6617,User_6617,Jaipur,Hyderabad,2026-03-07 08:33,2026-03-13 15:33,AC,Wallet,SUCCESS,2,0,active,DEV0013,192.168.5.14,1580,0,0,0
8451,User_8451,Mumbai,Bangalore,2026-02-08 03:42,2026-03-03 12:42,Business,Debit Card,SUCCESS,3,0,active,DEV0091,192.168.18.3,980,0,0,0
8119,User_8119,Hyderabad,Pune,2026-05-14 08:14,2026-05-30 20:14,AC,Credit Card,SUCCESS,2,0,active,DEV0128,192.168.15.8,886,1,0,0
6185,User_6185,Kolkata,Bangalore,2026-03-24 14:33,2026-03-24 17:33,General,Credit Card,SUCCESS,4,0,active,DEV0003,192.168.7.1,703,0,1,1
1841,User_1841,Mumbai,Ahmedabad,2026-02-11 20:43,2026-03-05 04:43,AC,Net Banking,SUCCESS,3,0,cancelled,DEV0025,192.168.12.4,212,1,0,0
5462,User_5462,Bangalore,Kolkata,2026-03-20 09:56,2026-03-28 20:56,Sleeper,Debit Card,SUCCESS,1,0,active,DEV0224,192.168.10.4,1466,1,0,0
8777,User_8777,Hyderabad,Jaipur,2026-03-08 21:42,2026-03-14 22:42,Sleeper,Credit Card,SUCCESS,3,0,active,DEV0059,192.168.15.14,1456,0,0,0
9090,User_9090,Mumbai,Pune,2026-04-25 18:16,2026-05-05 22:16,General,Debit Card,SUCCESS,2,0,active,DEV0012,192.168.13.5,150,0,0,0
9727,User_9727,Pune,Lucknow,2026-03-21 07:15,2026-04-04 17:15,Business,Net Banking,SUCCESS,3,0,cancelled,DEV0136,192.168.8.11,369,0,0,0
7543,User_7543,Kolkata,Delhi,2026-05-13 21:02,2026-05-29 07:02,First Class,Wallet,SUCCESS,2,0,completed,DEV0045,192.168.14.14,1500,1,0,0
8619,User_8619,Hyderabad,Lucknow,2026-01-21 08:40,2026-02-05 19:40,General,UPI,SUCCESS,1,0,cancelled,DEV0157,192.168.17.4,1780,1,0,0
5157,User_5157,Delhi,Bangalore,2026-02-17 00:51,2026-02-17 03:51,Business,UPI,FAILED,4,0,active,DEV0163,192.168.11.3,2150,1,4,1
8022,User_8022,Kolkata,Chennai,2026-03-23 00:02,2026-04-11 00:02,First Class,UPI,SUCCESS,1,0,active,DEV0141,192.168.13.7,1045,0,0,0
3426,User_3426,Lucknow,Ahmedabad,2026-04-14 05:53,2026-04-26 17:53,AC,Credit Card,SUCCESS,1,0,active,DEV0186,192.168.17.1,893,0,0,0
9025,User_9025,Chennai,Ahmedabad,2026-01-27 09:59,2026-01-27 10:59,First Class,Debit Card,SUCCESS,4,1,active,DEV0133,192.168.8.9,905,0,1,1
5978,User_5978,Kolkata,Pune,2026-02-19 22:29,2026-03-06 01:29,General,UPI,SUCCESS,1,0,active,DEV0024,192.168.17.12,1725,1,0,0
7311,User_7311,Mumbai,Hyderabad,2026-05-14 12:27,2026-06-03 13:27,General,Net Banking,SUCCESS,1,0,active,DEV0207,192.168.17.11,1726,1,0,0
3721,User_3721,Hyderabad,Chennai,2026-04-16 05:23,2026-04-16 06:23,Business,Wallet,SUCCESS,4,1,cancelled,DEV0238,192.168.6.1,630,2,0,1
4143,User_4143,Kolkata,Hyderabad,2026-02-01 06:01,2026-02-10 10:01,AC,UPI,SUCCESS,3,0,active,DEV0162,192.168.19.4,509,1,0,0
4119,User_4119,Lucknow,Chennai,2026-05-03 02:18,2026-05-13 04:18,Business,UPI,SUCCESS,1,0,active,DEV0165,192.168.9.11,240,1,0,0
7744,User_7744,Ahmedabad,Bangalore,2026-02-18 11:14,2026-03-12 19:14,Business,Debit Card,SUCCESS,2,0,active,DEV0151,192.168.7.4,925,1,0,0
2494,User_2494,Kolkata,Pune,2026-04-21 22:09,2026-04-25 06:09,General,Net Banking,SUCCESS,3,0,active,DEV0087,192.168.18.7,1130,1,0,0
6763,User_6763,Jaipur,Delhi,2026-03-02 00:22,2026-03-26 08:22,General,Net Banking,SUCCESS,3,0,active,DEV0024,192.168.17.7,280,0,0,0
2200,User_2200,Ahmedabad,Mumbai,2026-01-21 07:04,2026-01-25 18:04,First Class,Debit Card,SUCCESS,3,0,active,DEV0150,192.168.16.2,556,1,0,0
8513,User_8513,Bangalore,Kolkata,2026-03-28 04:25,2026-03-28 06:25,Business,Debit Card,SUCCESS,3,1,active,DEV0219,192.168.8.13,1223,0,1,1
6201,User_6201,Kolkata,Hyderabad,2026-03-09 16:41,2026-03-09 19:41,Sleeper,Debit Card,SUCCESS,1,1,cancelled,DEV0206,192.168.10.14,833,2,2,1
8585,User_8585,Lucknow,Hyderabad,2026-02-27 10:50,2026-02-27 13:50,Sleeper,Credit Card,SUCCESS,6,0,active,DEV0009,192.168.2.8,1548,2,2,1
9998,User_9998,Bangalore,Kolkata,2026-05-03 04:00,2026-05-23 14:00,Business,Wallet,SUCCESS,1,0,active,DEV0173,192.168.6.2,578,0,0,0
6138,User_6138,Ahmedabad,Jaipur,2026-02-24 14:15,2026-03-21 00:15,AC,UPI,SUCCESS,2,0,active,DEV0153,192.168.15.11,200,0,0,0
9830,User_9830,Mumbai,Lucknow,2026-02-13 06:58,2026-02-15 07:58,Business,Debit Card,SUCCESS,3,0,active,DEV0185,192.168.19.12,481,0,0,0
9056,User_9056,Bangalore,Ahmedabad,2026-01-20 04:42,2026-02-06 04:42,General,UPI,SUCCESS,1,0,active,DEV0223,192.168.13.5,1681,1,0,0
8239,User_8239,Mumbai,Lucknow,2026-03-03 17:10,2026-03-21 23:10,Business,Credit Card,SUCCESS,1,0,cancelled,DEV0176,192.168.12.12,974,0,0,0
6654,User_6654,Bangalore,Ahmedabad,2026-04-15 03:59,2026-05-08 07:59,AC,Debit Card,SUCCESS,2,0,active,DEV0168,192.168.7.10,1679,0,0,0
9238,User_9238,Chennai,Delhi,2026-05-14 22:57,2026-05-30 10:57,Sleeper,Debit Card,SUCCESS,1,0,cancelled,DEV0022,192.168.17.5,1576,0,0,0
2356,User_2356,Bangalore,Delhi,2026-03-02 11:46,2026-03-02 11:46,AC,Wallet,FAILED,3,0,active,DEV0079,192.168.8.1,2150,2,6,1
2235,User_2235,Chennai,Pune,2026-03-19 06:12,2026-03-25 13:12,First Class,Wallet,SUCCESS,2,0,active,DEV0225,192.168.10.7,1733,0,0,0
5957,User_5957,Bangalore,Kolkata,2026-04-24 13:39,2026-04-24 13:39,AC,Debit Card,SUCCESS,16,0,active,DEV0029,192.168.8.8,1393,2,1,1
6816,User_6816,Bangalore,Mumbai,2026-04-13 22:10,2026-04-14 01:10,General,Net Banking,SUCCESS,5,0,active,DEV0233,192.168.14.3,980,6,0,1
5138,User_5138,Ahmedabad,Delhi,2026-05-10 08:18,2026-05-10 10:18,General,Wallet,FAILED,5,0,active,DEV0196,192.168.8.12,1385,1,4,1
8179,User_8179,Kolkata,Lucknow,2026-03-11 05:07,2026-03-31 09:07,Business,Credit Card,SUCCESS,2,0,active,DEV0153,192.168.14.8,566,1,0,0
9977,User_9977,Ahmedabad,Chennai,2026-04-19 08:21,2026-05-14 11:21,First Class,Debit Card,SUCCESS,3,0,active,DEV0057,192.168.11.7,1321,0,0,0
8025,User_8025,Pune,Kolkata,2026-02-25 12:24,2026-02-26 17:24,Sleeper,Debit Card,SUCCESS,1,0,active,DEV0015,192.168.15.8,1546,0,0,0
3683,User_3683,Mumbai,Pune,2026-02-07 11:29,2026-02-09 15:29,Business,UPI,SUCCESS,2,0,active,DEV0239,192.168.11.9,150,1,0,0
5246,User_5246,Bangalore,Hyderabad,2026-01-19 10:36,2026-01-23 13:36,Sleeper,Credit Card,SUCCESS,3,0,active,DEV0043,192.168.9.8,466,0,0,0
3522,User_3522,Hyderabad,Delhi,2026-03-10 06:31,2026-03-30 07:31,First Class,Net Banking,SUCCESS,1,0,active,DEV0021,192.168.7.9,272,1,0,0
8711,User_8711,Pune,Lucknow,2026-04-15 14:41,2026-04-26 21:41,First Class,Wallet,SUCCESS,1,0,active,DEV0139,192.168.14.2,1348,0,0,0
3797,User_3797,Chennai,Hyderabad,2026-03-16 20:07,2026-03-16 21:07,General,Debit Card,FAILED,5,0,active,DEV0091,192.168.13.14,630,1,6,1
2160,User_2160,Pune,Delhi,2026-04-01 04:47,2026-04-15 14:47,Sleeper,Credit Card,SUCCESS,2,0,active,DEV0091,192.168.12.13,1635,1,0,0
1128,User_1128,Lucknow,Jaipur,2026-02-21 09:22,2026-02-23 21:22,Sleeper,Net Banking,SUCCESS,2,0,active,DEV0228,192.168.17.11,1261,1,0,0
7232,User_7232,Chennai,Hyderabad,2026-03-26 23:03,2026-04-17 10:03,General,UPI,SUCCESS,3,0,completed,DEV0230,192.168.13.12,630,0,0,0
4546,User_4546,Hyderabad,Mumbai,2026-03-24 10:47,2026-03-24 12:47,Sleeper,Debit Card,SUCCESS,6,0,active,DEV0024,192.168.18.4,1088,4,2,1
8785,User_8785,Delhi,Jaipur,2026-03-21 00:33,2026-03-21 04:33,First Class,UPI,SUCCESS,1,1,active,DEV0244,192.168.9.2,280,0,0,1
3143,User_3143,Lucknow,Ahmedabad,2026-04-06 10:24,2026-04-25 16:24,First Class,Wallet,SUCCESS,2,0,completed,DEV0134,192.168.15.9,665,0,0,0
8843,User_8843,Delhi,Hyderabad,2026-03-27 02:35,2026-03-28 08:35,First Class,Credit Card,SUCCESS,2,0,active,DEV0186,192.168.18.2,1290,0,0,0
5861,User_5861,Pune,Jaipur,2026-04-28 05:27,2026-05-13 07:27,First Class,Net Banking,SUCCESS,2,0,active,DEV0231,192.168.18.4,1689,0,0,0
1845,User_1845,Mumbai,Bangalore,2026-04-20 05:27,2026-05-07 16:27,AC,Credit Card,SUCCESS,3,0,active,DEV0200,192.168.14.11,980,0,0,0
1400,User_1400,Chennai,Delhi,2026-02-25 17:50,2026-03-06 04:50,Business,Credit Card,SUCCESS,2,0,completed,DEV0029,192.168.14.5,1398,1,0,0
7948,User_7948,Ahmedabad,Lucknow,2026-04-23 22:57,2026-04-23 23:57,AC,Net Banking,SUCCESS,17,0,active,DEV0038,192.168.19.5,621,0,2,1
5273,User_5273,Jaipur,Lucknow,2026-03-20 11:33,2026-03-20 12:33,AC,Debit Card,SUCCESS,3,1,active,DEV0153,192.168.18.7,1225,2,0,1
8728,User_8728,Hyderabad,Lucknow,2026-05-05 00:10,2026-05-05 05:10,Sleeper,Debit Card,FAILED,2,0,active,DEV0077,192.168.15.12,595,1,5,1
6266,User_6266,Chennai,Mumbai,2026-04-15 20:58,2026-04-15 20:58,General,Wallet,SUCCESS,5,0,active,DEV0009,192.168.3.8,1330,2,1,1
8655,User_8655,Kolkata,Delhi,2026-04-18 00:42,2026-04-18 00:42,Sleeper,Net Banking,SUCCESS,2,0,active,DEV0005,192.168.5.8,1500,0,0,1
8203,User_8203,Chennai,Hyderabad,2026-02-18 01:11,2026-02-18 03:11,General,Net Banking,SUCCESS,19,0,active,DEV0031,192.168.11.12,630,0,0,1
2729,User_2729,Bangalore,Jaipur,2026-02-24 06:05,2026-03-06 11:05,AC,Wallet,SUCCESS,3,0,active,DEV0048,192.168.6.11,686,0,0,0
9808,User_9808,Pune,Hyderabad,2026-04-01 07:41,2026-04-04 15:41,General,Net Banking,SUCCESS,1,0,active,DEV0101,192.168.12.1,1197,1,0,0
3916,User_3916,Kolkata,Chennai,2026-04-03 14:29,2026-04-03 17:29,First Class,Net Banking,FAILED,3,0,active,DEV0040,192.168.13.2,1409,0,5,1
3901,User_3901,Kolkata,Chennai,2026-04-22 08:43,2026-04-22 12:43,First Class,Wallet,SUCCESS,8,0,active,DEV0001,192.168.2.14,1282,0,0,1
3341,User_3341,Mumbai,Jaipur,2026-02-15 18:24,2026-02-15 18:24,General,Wallet,FAILED,6,0,active,DEV0154,192.168.8.6,758,1,5,1
9591,User_9591,Pune,Mumbai,2026-03-25 14:50,2026-03-25 15:50,AC,UPI,SUCCESS,5,0,active,DEV0193,192.168.11.2,150,6,1,1
9821,User_9821,Pune,Bangalore,2026-04-15 08:05,2026-04-26 15:05,Business,UPI,SUCCESS,1,0,active,DEV0100,192.168.14.7,1144,0,0,0
1319,User_1319,Delhi,Kolkata,2026-04-10 08:06,2026-04-16 18:06,First Class,UPI,SUCCESS,3,0,completed,DEV0184,192.168.17.8,1500,1,0,0
5905,User_5905,Chennai,Mumbai,2026-04-26 06:16,2026-05-13 17:16,Sleeper,Wallet,SUCCESS,1,0,active,DEV0103,192.168.10.2,1330,0,0,0
5249,User_5249,Lucknow,Chennai,2026-04-05 23:26,2026-04-06 03:26,First Class,Debit Card,SUCCESS,8,0,active,DEV0006,192.168.0.6,1479,0,0,1
5820,User_5820,Delhi,Chennai,2026-04-08 05:05,2026-04-08 08:05,Business,UPI,SUCCESS,3,0,active,DEV0001,192.168.0.2,213,2,1,1
2669,User_2669,Delhi,Jaipur,2026-03-03 17:12,2026-03-04 20:12,AC,Debit Card,SUCCESS,3,0,completed,DEV0102,192.168.9.4,280,1,0,0
5262,User_5262,Chennai,Mumbai,2026-02-11 02:25,2026-02-16 12:25,Sleeper,Net Banking,SUCCESS,3,0,completed,DEV0148,192.168.9.3,1330,1,0,0
3932,User_3932,Pune,Mumbai,2026-02-22 12:41,2026-02-22 12:41,Sleeper,Debit Card,FAILED,2,0,active,DEV0249,192.168.9.7,150,2,8,1
4912,User_4912,Mumbai,Jaipur,2026-05-01 11:07,2026-05-08 15:07,First Class,Net Banking,SUCCESS,3,0,active,DEV0043,192.168.14.1,804,0,0,0
1672,User_1672,Bangalore,Hyderabad,2026-05-15 05:38,2026-05-23 13:38,General,Credit Card,SUCCESS,3,0,active,DEV0188,192.168.18.2,1291,1,0,0
6974,User_6974,Hyderabad,Delhi,2026-04-10 04:36,2026-04-23 07:36,First Class,Net Banking,SUCCESS,3,0,active,DEV0083,192.168.11.9,1039,1,0,0
8235,User_8235,Pune,Ahmedabad,2026-04-14 11:03,2026-04-14 13:03,Sleeper,Debit Card,SUCCESS,3,1,cancelled,DEV0018,192.168.17.9,1518,1,0,1
1508,User_1508,Jaipur,Delhi,2026-04-18 12:37,2026-04-30 16:37,First Class,Debit Card,SUCCESS,1,0,active,DEV0177,192.168.7.14,280,1,0,0
4150,User_4150,Ahmedabad,Kolkata,2026-04-22 10:34,2026-05-07 13:34,First Class,Credit Card,SUCCESS,2,0,completed,DEV0211,192.168.14.5,597,1,0,0
8713,User_8713,Lucknow,Jaipur,2026-01-16 20:40,2026-01-16 21:40,Sleeper,Net Banking,FAILED,3,0,active,DEV0065,192.168.9.3,1559,1,6,1
6446,User_6446,Delhi,Pune,2026-03-14 00:24,2026-03-29 11:24,Business,Debit Card,SUCCESS,2,0,cancelled,DEV0198,192.168.9.1,1682,0,0,0
7180,User_7180,Delhi,Kolkata,2026-02-23 02:05,2026-02-25 11:05,First Class,Wallet,SUCCESS,3,0,active,DEV0248,192.168.13.8,1500,1,0,0
7498,User_7498,Pune,Delhi,2026-05-01 15:30,2026-05-19 19:30,Business,Credit Card,SUCCESS,3,0,active,DEV0216,192.168.11.8,1596,1,0,0
6280,User_6280,Mumbai,Chennai,2026-03-15 07:24,2026-04-09 12:24,Sleeper,Credit Card,SUCCESS,3,0,completed,DEV0087,192.168.9.4,1330,0,0,0
2545,User_2545,Mumbai,Pune,2026-05-13 05:56,2026-05-18 10:56,Sleeper,Debit Card,SUCCESS,1,0,active,DEV0161,192.168.18.9,150,0,0,0
3266,User_3266,Kolkata,Ahmedabad,2026-02-15 01:32,2026-02-24 06:32,General,Wallet,SUCCESS,3,0,active,DEV0077,192.168.17.10,936,0,0,0
8206,User_8206,Kolkata,Lucknow,2026-04-17 11:49,2026-04-28 18:49,AC,Net Banking,SUCCESS,2,0,active,DEV0199,192.168.11.6,1607,1,0,0
8195,User_8195,Bangalore,Kolkata,2026-03-01 00:14,2026-03-17 08:14,Sleeper,Net Banking,SUCCESS,2,0,completed,DEV0157,192.168.12.12,220,0,0,0
3348,User_3348,Lucknow,Pune,2026-01-21 16:57,2026-01-21 18:57,Sleeper,Net Banking,SUCCESS,6,0,active,DEV0004,192.168.3.8,1107,0,2,1
